Disambiguation;Pcorrect;rBias;absBias;RT;Frequency;PhaseDur;Unclear;LowConf;HighConf;block_id;session_id;subject_id
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;67
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;67
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;67
1;100;61,25;11,25;1,0739348834828;5;27,3478766840388;0;0;100;1;1;68
1;100;55;5;1,12776682712777;17,5;8,13478915063385;0;0;100;2;1;68
1;95;57,5;7,5;0,909686018950138;12,5;11,6884075690686;0;0;100;3;1;68
1;97,5;51,25;1,25;0,943916775154173;10;13,8612525658827;0;0;100;4;1;68
1;95;50;0;1,00635484977527;20;6,8369691710097;0;0;100;5;1;68
0;NaN;48,75;1,25;0,88994751569207;5;24,7259775715419;0;0;100;1;2;68
0;NaN;50;0;1,1929586326852;5;26,5991576905981;0;0;100;2;2;68
0;NaN;57,5;7,5;1,08235294117647;10;14,0488508929215;0;0;100;3;2;68
0;NaN;51,25;1,25;0,714705882352941;7,5;18,9815585397695;0;0;100;4;2;68
0;NaN;50;0;0,566659327362267;12,5;10,3399542571902;0;0;100;5;2;68
0;53,75;41,25;8,75;0,707717821220813;5;23,9755153898557;0;0;100;1;3;68
0,1;56,25;52,5;2,5;0,799183846328524;3,75;35,4637831808283;0;0;100;2;3;68
1;98,75;30;20;0,857947364440915;15;9,74005312712888;0;0;100;3;3;68
0,25;62,5;58,75;8,75;0,811671093927407;10;13,4862274067938;0;0;100;4;3;68
0,5;90;60;10;0,711824908812895;13,75;8,52975066754482;0;0;100;5;3;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;68
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;68
1;47,5;22,5;27,5;0,898039215686274;3,75;38,4616902903453;0;0;100;1;1;69
1;98,75;72,5;22,5;0,825648202565853;10;14,7977607123569;0;0;100;2;1;69
1;77,5;72,5;22,5;0,929411764705882;11,25;11,4885568399733;0;0;100;3;1;69
1;98,75;37,5;12,5;0,873639616475375;11,25;9,15754530722506;0;0;100;4;1;69
1;87,5;70;20;0,888235294117647;7,5;18,981093909521;0;0;100;5;1;69
0;NaN;2,5;47,5;1,21176470588235;1,25;116,890561944654;0;0;100;1;2;69
0;NaN;NaN;NaN;NaN;NaN;NaN;0;100;0;2;2;69
0;NaN;0;50;NaN;0;120;0;0;100;3;2;69
0;NaN;NaN;NaN;NaN;NaN;NaN;0;0;100;4;2;69
0;NaN;NaN;NaN;NaN;NaN;NaN;0;100;0;5;2;69
0,5;47,5;NaN;NaN;NaN;NaN;NaN;0;100;0;1;3;69
0,25;58,75;0;50;NaN;0;120;0;0;100;2;3;69
0,1;52,5;NaN;NaN;NaN;NaN;NaN;0;100;0;3;3;69
1;43,75;NaN;NaN;NaN;NaN;NaN;0;100;0;4;3;69
0;63,75;NaN;NaN;NaN;NaN;NaN;0;0;100;5;3;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;69
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;69
1;98,75;53,75;3,75;0,97247310160683;16,25;8,87703828454213;0;0;100;1;1;70
1;87,5;51,25;1,25;0,846728245573863;18,75;7,69343317993651;0;0;100;2;1;70
1;100;46,25;3,75;0,767318902166658;11,25;12,9889131609318;0;0;100;3;1;70
1;92,5;58,75;8,75;0,866417322084778;15;9,86657826647702;0;0;100;4;1;70
1;92,5;52,5;2,5;0,766128069327251;21,25;5,9067229532744;0;0;100;5;1;70
0;NaN;100;50;NaN;0;120;0;0;100;1;2;70
0;NaN;43,75;6,25;1,46346614701399;1,25;52,4555637032122;0;0;100;2;2;70
0;NaN;31,25;18,75;0,847321430500066;7,5;19,7332834883513;0;0;100;3;2;70
0;NaN;48,75;1,25;0,90661348609505;8,75;11,775738790517;0;0;100;4;2;70
0;NaN;66,25;16,25;1,05058061758534;5;24,3543688622057;0;0;100;5;2;70
0,25;68,75;11,25;38,75;0,768388264083228;5;14,2364861930525;0;0;100;1;3;70
0,1;55;58,75;8,75;0,578506660401558;5;29,5969055066092;0;0;100;2;3;70
1;70;76,25;26,25;0,746113275427206;20;6,07756428124465;0;0;100;3;3;70
0,5;76,25;90;40;0,497701011214986;5;8,99146496403318;0;0;100;4;3;70
0;55;56,25;6,25;0,969667790238873;1,25;67,4359872302489;0;0;100;5;3;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;70
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;70
1;93,75;37,5;12,5;0,622373370424586;11,25;11,3896089885066;0;2,5;97,5;1;1;71
1;100;47,5;2,5;0,612186585639544;15;9,74111295069642;0;0;100;2;1;71
1;98,75;31,25;18,75;0,683829907204675;17,5;8,02838979453002;0;0;100;3;1;71
1;96,25;15;35;0,71099164348304;13,75;10,2179506475837;0;2,5;97,5;4;1;71
1;100;41,25;8,75;0,568231588790625;20;7,21217016541947;0;0;100;5;1;71
0;NaN;3,75;46,25;0,470498861387888;7,5;16,4862331397822;3,75;3,75;92,5;1;2;71
0;NaN;45;5;0,975686274509804;8,75;7,89340859419874;2,5;66,25;31,25;2;2;71
0;NaN;23,75;26,25;0,959260099333027;16,25;6,49457669142935;0;90;10;3;2;71
0;NaN;35;15;0,898650472461487;15;7,38668887431799;0;73,75;26,25;4;2;71
0;NaN;53,75;3,75;0,778609625668449;8,75;10,2187395494518;0;27,5;72,5;5;2;71
0,5;73,75;25;25;0,765574637676113;6,25;11,8384153247659;0;6,25;93,75;1;3;71
0;55;23,75;26,25;0,70427439837837;11,25;6,930717832537;2,5;7,5;90;2;3;71
0,25;77,5;23,75;26,25;0,96797385620915;13,75;4,24584515867132;0;11,25;88,75;3;3;71
1;92,5;51,25;1,25;0,644013234299954;13,75;7,2785917005794;0;3,75;96,25;4;3;71
0,1;67,5;6,25;43,75;0,530364269186211;5;4,66210448795282;2,5;26,25;71,25;5;3;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;71
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;71
1;95;60;10;0,83921568627451;20;6,57751106933534;0;0;100;1;1;72
1;77,5;51,25;1,25;0,679242814759414;13,75;6,57751106933534;8,75;1,25;90;2;1;72
1;90;46,25;3,75;0,876738213384558;10;11,8395199248036;2,5;5;92,5;3;1;72
1;70;52,5;2,5;1,03865546218487;8,75;14,9867340820299;0;0;100;4;1;72
1;68,75;32,5;17,5;0,797396680009106;10;10,1909791757803;0;0;100;5;1;72
0;NaN;41,25;8,75;0,756437066837577;15;9,24159000059615;0;0;100;1;2;72
0;NaN;45;5;1,08235294117647;13,75;10,0817345461049;0;0;100;2;2;72
0;NaN;43,75;6,25;0,94800523801573;11,25;12,8216654062325;0;0;100;3;2;72
0;NaN;32,5;17,5;0,741792092739589;8,75;16,6990892674865;0;0;100;4;2;72
0;NaN;60;10;0,950980392156863;7,5;17,7338618930359;0;0;100;5;2;72
0;40;38,75;11,25;0,845079532666556;22,5;6,57684000825033;0;0;100;1;3;72
0,1;56,25;35;15;0,718038488340635;15;9,24087646728843;0;0;100;2;3;72
1;55;47,5;2,5;0,785498985348736;7,5;18,7315063526117;0;0;100;3;3;72
0,25;52,5;27,5;22,5;0,798393599622138;11,25;11,4886572296018;0;0;100;4;3;72
0,5;53,75;42,5;7,5;0,925360899448237;18,75;7,89220800990039;0;0;100;5;3;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;72
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;72
1;83,75;61,25;11,25;0,647549019607843;12,5;9,86581430084162;0;0;100;1;1;73
1;97,5;38,75;11,25;0,641269524546583;16,25;8,53051908388253;0;0;100;2;1;73
1;67,5;70;20;0,755350693656879;11,25;10,3237212937077;0;0;100;3;1;73
1;81,25;46,25;3,75;0,686096256684492;13,75;10,762706510009;0;0;100;4;1;73
1;73,75;51,25;1,25;0,880672268907563;12,5;8,2423258715892;2,5;0;97,5;5;1;73
0;NaN;57,5;7,5;0,983383437948902;6,25;22,4768390574842;0;0;100;1;2;73
0;NaN;81,25;31,25;0,834975815948301;8,75;14,422638395219;3,75;0;96,25;2;2;73
0;NaN;37,5;12,5;0,518319747034417;21,25;5,83609154475028;1,25;0;98,75;3;2;73
0;NaN;40;10;0,88217920614505;17,5;6,83670521331811;2,5;0;97,5;4;2;73
0;NaN;21,25;28,75;0,643975182950514;8,75;6,67494008373773;16,25;0;83,75;5;2;73
0,25;65;46,25;3,75;0,794386161018306;10;11,5389062050992;0;1,25;98,75;1;3;73
1;85;50;0;0,71998420310436;21,25;6,78759188535248;0;0;100;2;3;73
0;66,25;66,25;16,25;0,839009223947369;28,75;4,27366896485156;1,25;0;98,75;3;3;73
0,1;51,25;50;0;0,75235412052608;18,75;4,70002673053038;1,25;0;98,75;4;3;73
0,5;77,5;26,25;23,75;0,596359537838124;10;9,94498409648457;0;0;100;5;3;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;73
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;73
